mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3855757236480713,0.02206054080469304,0.021785831451416014,0.004339071880747157,0.7,0.0,0.05,6,200,0.01,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200, 'reg_alpha': 0.01, 'reg_lambda': 1, 'subsample': 0.7}",0.749271137026239,0.7551020408163265,0.7521865889212828,0.7725947521865889,0.7651349380014588,0.7588578913903792,0.008701967686670113,12
0.4061255931854248,0.03550758869135585,0.014185428619384766,0.0027070017668975373,0.7,0.0,0.05,6,200,0.01,1.0,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200, 'reg_alpha': 0.01, 'reg_lambda': 1, 'subsample': 0.8}",0.7529154518950437,0.7485422740524781,0.7412536443148688,0.771865889212828,0.7541940189642596,0.7537542556878957,0.010122828554815791,80
0.39577512741088866,0.01927215977865855,0.014068984985351562,0.0027094969573421973,0.7,0.0,0.05,6,200,0.01,0.1,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200, 'reg_alpha': 0.01, 'reg_lambda': 0.1, 'subsample': 0.7}",0.7558309037900874,0.7478134110787172,0.749271137026239,0.7725947521865889,0.7658643326039387,0.7582749073371142,0.009582705980119306,20
0.37676825523376467,0.014140192137880137,0.01410064697265625,0.002946832487036593,0.7,0.0,0.05,6,200,0.01,0.1,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200, 'reg_alpha': 0.01, 'reg_lambda': 0.1, 'subsample': 0.8}",0.7602040816326531,0.7580174927113703,0.7521865889212828,0.771865889212828,0.7607585703865791,0.7606065245729428,0.006396198444417788,3
0.1446779727935791,0.018775975553149606,0.01150217056274414,0.002603356773891575,0.7,0.1,0.01,3,100,0.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 0.7}",0.7135568513119533,0.7244897959183674,0.7142857142857143,0.7077259475218659,0.7133479212253829,0.7146812460526568,0.005436585180555163,253
0.13465657234191894,0.01724578662490912,0.012871885299682617,0.004587170117608991,0.7,0.1,0.01,3,100,0.0,1.0,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 0.8}",0.7128279883381924,0.7317784256559767,0.7150145772594753,0.7091836734693877,0.7133479212253829,0.716430517189683,0.007906459841003584,245
0.12866578102111817,0.009101478671718689,0.014097833633422851,0.005851881329965541,0.7,0.1,0.01,3,100,0.0,0.1,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'reg_lambda': 0.1, 'subsample': 0.7}",0.7113702623906706,0.7230320699708455,0.717201166180758,0.7084548104956269,0.7148067104303428,0.7149730038936487,0.005008143333443135,251
0.13875942230224608,0.015853985653522196,0.012480926513671876,0.002276688293518804,0.7,0.1,0.01,3,100,0.0,0.1,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'reg_lambda': 0.1, 'subsample': 0.8}",0.7128279883381924,0.7274052478134111,0.7215743440233237,0.7099125364431487,0.7133479212253829,0.7170136075686917,0.0064833383349096885,241
0.12751078605651855,0.009880426177752873,0.012349224090576172,0.00388373500259467,0.7,0.1,0.01,3,100,0.01,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.01, 'reg_lambda': 1, 'subsample': 0.7}",0.7135568513119533,0.7252186588921283,0.7142857142857143,0.706997084548105,0.7133479212253829,0.7146812460526568,0.005886966474919034,253
0.14596762657165527,0.00978835394149812,0.013761758804321289,0.005778633661778558,0.7,0.1,0.01,3,100,0.01,1.0,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.01, 'reg_lambda': 1, 'subsample': 0.8}",0.7128279883381924,0.7317784256559767,0.7150145772594753,0.7091836734693877,0.7133479212253829,0.716430517189683,0.007906459841003584,245
0.16341028213500977,0.02380270813251366,0.013645696640014648,0.003186451087022284,0.7,0.1,0.01,3,100,0.01,0.1,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.01, 'reg_lambda': 0.1, 'subsample': 0.7}",0.7113702623906706,0.7230320699708455,0.717930029154519,0.7091836734693877,0.7148067104303428,0.7152645490831532,0.004894717521102232,249
0.1802201747894287,0.009902277734963133,0.010362386703491211,0.0019046147005142902,0.7,0.1,0.01,3,100,0.01,0.1,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.01, 'reg_lambda': 0.1, 'subsample': 0.8}",0.7113702623906706,0.7274052478134111,0.7215743440233237,0.7099125364431487,0.7140773158278628,0.7168679412996835,0.006626835983940173,243
0.23723053932189941,0.014178964075440555,0.013563060760498047,0.0027251465722260893,0.7,0.1,0.01,3,200,0.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 0.7}",0.7237609329446064,0.7339650145772595,0.7303206997084548,0.7427113702623906,0.7286652078774617,0.7318846450740346,0.006330107665832324,193
0.21781139373779296,0.019157491069557716,0.014285659790039063,0.004670674501405413,0.7,0.1,0.01,3,200,0.0,1.0,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 0.8}",0.7208454810495627,0.7339650145772595,0.7274052478134111,0.7376093294460642,0.725018234865062,0.7289686615502718,0.00606070755292794,221
0.2366170883178711,0.0064873743740682015,0.014614343643188477,0.004395042723289209,0.7,0.1,0.01,3,200,0.0,0.1,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0, 'reg_lambda': 0.1, 'subsample': 0.7}",0.7230320699708455,0.7339650145772595,0.7303206997084548,0.7397959183673469,0.7286652078774617,0.7311557821002737,0.005575639212603824,197
0.2272167682647705,0.019119304281994008,0.01178131103515625,0.002941588172001872,0.7,0.1,0.01,3,200,0.0,0.1,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0, 'reg_lambda': 0.1, 'subsample': 0.8}",0.7208454810495627,0.7354227405247813,0.7288629737609329,0.7361516034985423,0.7293946024799417,0.7301354802627522,0.005524873173819307,209
0.22229743003845215,0.014422901104660128,0.013051652908325195,0.0034688500857763616,0.7,0.1,0.01,3,200,0.01,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0.01, 'reg_lambda': 1, 'subsample': 0.7}",0.7237609329446064,0.7332361516034985,0.7303206997084548,0.7419825072886297,0.7286652078774617,0.7315930998845303,0.006036121237144421,195
0.240968656539917,0.02270939683507059,0.01012563705444336,0.0033795405507950718,0.7,0.1,0.01,3,200,0.01,1.0,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0.01, 'reg_lambda': 1, 'subsample': 0.8}",0.7208454810495627,0.7339650145772595,0.7274052478134111,0.7376093294460642,0.725018234865062,0.7289686615502718,0.00606070755292794,221
0.2373046398162842,0.01991157220611535,0.011658334732055664,0.00311771745209213,0.7,0.1,0.01,3,200,0.01,0.1,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0.01, 'reg_lambda': 0.1, 'subsample': 0.7}",0.7230320699708455,0.7339650145772595,0.7303206997084548,0.7405247813411079,0.7272064186725018,0.7310097968540339,0.005964107783591314,199
0.22185935974121093,0.01899150830174841,0.014722681045532227,0.005835947818660382,0.7,0.1,0.01,3,200,0.01,0.1,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0.01, 'reg_lambda': 0.1, 'subsample': 0.8}",0.7208454810495627,0.7354227405247813,0.728134110787172,0.7368804664723032,0.7264770240700219,0.7295519645807682,0.0059235356698990405,217
0.24580807685852052,0.010957384541630932,0.012622261047363281,0.0027852193052935936,0.7,0.1,0.01,6,100,0.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 0.7}",0.7397959183673469,0.7405247813411079,0.7288629737609329,0.7427113702623906,0.7352297592997812,0.7374249606063119,0.004925504722584341,187
0.2627114295959473,0.016379740622093433,0.011296606063842774,0.0021642899106661144,0.7,0.1,0.01,6,100,0.0,1.0,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 0.8}",0.7368804664723032,0.7427113702623906,0.7303206997084548,0.750728862973761,0.7330415754923414,0.7387365949818502,0.007298206401619508,183
0.2485893726348877,0.016494094948924124,0.015444755554199219,0.00606841421176461,0.7,0.1,0.01,6,100,0.0,0.1,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'reg_alpha': 0, 'reg_lambda': 0.1, 'subsample': 0.7}",0.7412536443148688,0.7405247813411079,0.7266763848396501,0.7514577259475219,0.737417943107221,0.739466095910074,0.007948420903112121,171
0.25247559547424314,0.01690151394503619,0.013150548934936524,0.0018846376416360958,0.7,0.1,0.01,6,100,0.0,0.1,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'reg_alpha': 0, 'reg_lambda': 0.1, 'subsample': 0.8}",0.7376093294460642,0.7463556851311953,0.7339650145772595,0.7521865889212828,0.7308533916849015,0.7401940019521407,0.007931157515218478,156
0.25535054206848146,0.006996928659268218,0.012581777572631837,0.00291911435298221,0.7,0.1,0.01,6,100,0.01,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'reg_alpha': 0.01, 'reg_lambda': 1, 'subsample': 0.7}",0.7397959183673469,0.7419825072886297,0.7252186588921283,0.7412536443148688,0.7323121808898614,0.736112581950567,0.006443199836923304,192
0.2558599948883057,0.011803103605294166,0.011517000198364259,0.002158727297639772,0.7,0.1,0.01,6,100,0.01,1.0,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'reg_alpha': 0.01, 'reg_lambda': 1, 'subsample': 0.8}",0.739067055393586,0.7441690962099126,0.7310495626822158,0.7514577259475219,0.7323121808898614,0.7396111242246196,0.00758930829181513,170
0.2588627815246582,0.01802909908949828,0.012565040588378906,0.003400482616249763,0.7,0.1,0.01,6,100,0.01,0.1,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'reg_alpha': 0.01, 'reg_lambda': 0.1, 'subsample': 0.7}",0.7412536443148688,0.7397959183673469,0.7317784256559767,0.7514577259475219,0.7388767323121809,0.740632489319579,0.006320578431843064,143
0.2469935417175293,0.022073879258432523,0.014683341979980469,0.0031288152241293636,0.7,0.1,0.01,6,100,0.01,0.1,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'reg_alpha': 0.01, 'reg_lambda': 0.1, 'subsample': 0.8}",0.739067055393586,0.7478134110787172,0.7325072886297376,0.7521865889212828,0.7323121808898614,0.7407773049826369,0.00803311893386499,141
0.4619753837585449,0.02091310446670999,0.015011215209960937,0.0027044971248665495,0.7,0.1,0.01,6,200,0.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 0.7}",0.7463556851311953,0.7558309037900874,0.75,0.7674927113702624,0.75054704595186,0.7540452692486811,0.007372294944688252,75
0.44695348739624025,0.025950517481756835,0.0157747745513916,0.004524045448596933,0.7,0.1,0.01,6,200,0.0,1.0,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 0.8}",0.7470845481049563,0.7594752186588921,0.7463556851311953,0.7653061224489796,0.74981765134938,0.7536078451386807,0.007493844967426967,82
0.4532778263092041,0.02604263306742494,0.01697545051574707,0.003838972560034074,0.7,0.1,0.01,6,200,0.0,0.1,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'reg_alpha': 0, 'reg_lambda': 0.1, 'subsample': 0.7}",0.7521865889212828,0.750728862973761,0.7463556851311953,0.7682215743440233,0.74981765134938,0.7534620725439284,0.007625257167023552,86
0.46507697105407714,0.026025101864038076,0.017779016494750978,0.004053031226565108,0.7,0.1,0.01,6,200,0.0,0.1,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'reg_alpha': 0, 'reg_lambda': 0.1, 'subsample': 0.8}",0.7434402332361516,0.7587463556851312,0.75,0.7696793002915452,0.75054704595186,0.7544825870329376,0.009018153519051142,66
0.4508352279663086,0.028471724423157405,0.017125320434570313,0.0048873225153118075,0.7,0.1,0.01,6,200,0.01,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'reg_alpha': 0.01, 'reg_lambda': 1, 'subsample': 0.7}",0.7470845481049563,0.7551020408163265,0.7485422740524781,0.7689504373177842,0.74981765134938,0.7538993903281851,0.007997271360780394,78
0.45809016227722166,0.027026853764251044,0.015981769561767577,0.006038283405937101,0.7,0.1,0.01,6,200,0.01,1.0,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'reg_alpha': 0.01, 'reg_lambda': 1, 'subsample': 0.8}",0.7470845481049563,0.7616618075801749,0.7470845481049563,0.7689504373177842,0.7490882567469,0.7547739195709544,0.008933042992024501,64
0.4393951416015625,0.014642535385475835,0.014677667617797851,0.0034134328955617763,0.7,0.1,0.01,6,200,0.01,0.1,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'reg_alpha': 0.01, 'reg_lambda': 0.1, 'subsample': 0.7}",0.7514577259475219,0.75,0.7448979591836735,0.7674927113702624,0.7490882567469,0.7525873306496716,0.00776544413177729,94
0.43691291809082033,0.03838502194529058,0.015814924240112306,0.005017920115971643,0.7,0.1,0.01,6,200,0.01,0.1,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'reg_alpha': 0.01, 'reg_lambda': 0.1, 'subsample': 0.8}",0.7470845481049563,0.7580174927113703,0.749271137026239,0.7725947521865889,0.75127644055434,0.7556488741166989,0.009229458524683707,59
0.14135518074035644,0.011508214189555784,0.013607645034790039,0.003251412763888662,0.7,0.1,0.05,3,100,0.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 0.7}",0.7244897959183674,0.7412536443148688,0.7325072886297376,0.7645772594752187,0.7388767323121809,0.7403409441300747,0.013438757215693127,148
0.13638043403625488,0.03109852728665321,0.014437198638916016,0.003747800419173949,0.7,0.1,0.05,3,100,0.0,1.0,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 0.8}",0.728134110787172,0.7441690962099126,0.7368804664723032,0.7572886297376094,0.7417943107221007,0.7416533227858195,0.009553649223726852,130
0.11823849678039551,0.014829939623994764,0.011625099182128906,0.004226494706426338,0.7,0.1,0.05,3,100,0.0,0.1,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'reg_lambda': 0.1, 'subsample': 0.7}",0.7259475218658892,0.7383381924198251,0.7346938775510204,0.7631195335276968,0.738147337709701,0.7400492926148265,0.012379997745375917,159
0.12223258018493652,0.010204335442861612,0.0161592960357666,0.004484108686946445,0.7,0.1,0.05,3,100,0.0,0.1,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'reg_lambda': 0.1, 'subsample': 0.8}",0.7325072886297376,0.739067055393586,0.7332361516034985,0.7521865889212828,0.7359591539022611,0.7385912476900731,0.007178847063642954,184
0.125656795501709,0.020241238362347518,0.009667539596557617,0.0015567960004314381,0.7,0.1,0.05,3,100,0.01,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.01, 'reg_lambda': 1, 'subsample': 0.7}",0.7274052478134111,0.7448979591836735,0.7325072886297376,0.7645772594752187,0.738147337709701,0.7415070185623482,0.012921896351715475,134
0.13203043937683107,0.024420005782458624,0.013678264617919923,0.0037857949272729085,0.7,0.1,0.05,3,100,0.01,1.0,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.01, 'reg_lambda': 1, 'subsample': 0.8}",0.728134110787172,0.7441690962099126,0.7361516034985423,0.7572886297376094,0.7417943107221007,0.7415075501910674,0.009630613448059325,132
0.12320971488952637,0.021309394011510704,0.0134857177734375,0.009093874019819908,0.7,0.1,0.05,3,100,0.01,0.1,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.01, 'reg_lambda': 0.1, 'subsample': 0.7}",0.7252186588921283,0.7383381924198251,0.7346938775510204,0.760932944606414,0.737417943107221,0.7393203233153217,0.01176392766501578,174
0.1246002197265625,0.01070202618024337,0.03773956298828125,0.022819738456854307,0.7,0.1,0.05,3,100,0.01,0.1,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.01, 'reg_lambda': 0.1, 'subsample': 0.8}",0.7332361516034985,0.7397959183673469,0.7332361516034985,0.750728862973761,0.7388767323121809,0.7391747633720571,0.006395406056260108,176
0.21405882835388185,0.022340386039216602,0.029242706298828126,0.01730491089789451,0.7,0.1,0.05,3,200,0.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 0.7}",0.7332361516034985,0.7427113702623906,0.7383381924198251,0.7667638483965015,0.7469000729394603,0.7455899271243352,0.011519903988732302,115
0.22532520294189454,0.018086693738602107,0.03092198371887207,0.020857798113183872,0.7,0.1,0.05,3,200,0.0,1.0,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 0.8}",0.7303206997084548,0.7434402332361516,0.7434402332361516,0.760932944606414,0.7454412837345004,0.7447150789043345,0.009736479412767092,124
0.22020902633666992,0.036843805551372615,0.01996469497680664,0.012733778349048985,0.7,0.1,0.05,3,200,0.0,0.1,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0, 'reg_lambda': 0.1, 'subsample': 0.7}",0.728134110787172,0.7412536443148688,0.7397959183673469,0.7682215743440233,0.7476294675419402,0.7450069430710702,0.013204023924820457,121
0.21220264434814454,0.013960508937228278,0.014147377014160157,0.0055452603445770325,0.7,0.1,0.05,3,200,0.0,0.1,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0, 'reg_lambda': 0.1, 'subsample': 0.8}",0.7361516034985423,0.7419825072886297,0.7405247813411079,0.7594752186588921,0.7476294675419402,0.7451527156658224,0.008046818120959316,116
0.2181241989135742,0.014130848026685055,0.009303474426269531,0.0012637490223074174,0.7,0.1,0.05,3,200,0.01,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0.01, 'reg_lambda': 1, 'subsample': 0.7}",0.7346938775510204,0.7412536443148688,0.7332361516034985,0.7660349854227405,0.7454412837345004,0.7441319885253257,0.011811330097979265,127
0.21667356491088868,0.013555160932233397,0.012634563446044921,0.004504122392087213,0.7,0.1,0.05,3,200,0.01,1.0,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0.01, 'reg_lambda': 1, 'subsample': 0.8}",0.7310495626822158,0.7448979591836735,0.7405247813411079,0.7623906705539358,0.7469000729394603,0.7451526093400787,0.010203743892982843,117
0.21787147521972655,0.026741076863141214,0.012495136260986328,0.0045980694910775655,0.7,0.1,0.05,3,200,0.01,0.1,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0.01, 'reg_lambda': 0.1, 'subsample': 0.7}",0.7368804664723032,0.739067055393586,0.7339650145772595,0.7704081632653061,0.7454412837345004,0.745152396688591,0.01317991599205082,119
0.21255140304565429,0.007837802875357548,0.011239433288574218,0.003063543537882188,0.7,0.1,0.05,3,200,0.01,0.1,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0.01, 'reg_lambda': 0.1, 'subsample': 0.8}",0.7412536443148688,0.7376093294460642,0.7383381924198251,0.7580174927113703,0.7461706783369803,0.7442778674458217,0.0075000679933163025,125
0.2551120758056641,0.01472361221639823,0.013594579696655274,0.0046117739595763685,0.7,0.1,0.05,6,100,0.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 0.7}",0.749271137026239,0.7565597667638484,0.7485422740524781,0.7696793002915452,0.7592997811816192,0.7566704518631461,0.007706787863523416,49
0.2600567817687988,0.02648282921329014,0.013920307159423828,0.004599547358918983,0.7,0.1,0.05,6,100,0.0,1.0,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'reg_alpha': 0, 'reg_lambda': 1, 'subsample': 0.8}",0.7543731778425656,0.7602040816326531,0.749271137026239,0.7667638483965015,0.762217359591539,0.7585659208978996,0.006118736666135589,16
0.2262944221496582,0.021734773660744458,0.01537480354309082,0.004350674692221377,0.7,0.1,0.05,6,100,0.0,0.1,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'reg_alpha': 0, 'reg_lambda': 0.1, 'subsample': 0.7}",0.750728862973761,0.7521865889212828,0.7456268221574344,0.771865889212828,0.7687819110138585,0.7578380148558329,0.01047035820578056,27
0.22308082580566407,0.0038803921072817415,0.013505935668945312,0.0038791425044083622,0.7,0.1,0.05,6,100,0.0,0.1,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'reg_alpha': 0, 'reg_lambda': 0.1, 'subsample': 0.8}",0.7580174927113703,0.7638483965014577,0.7536443148688047,0.7689504373177842,0.7600291757840992,0.7608979634367032,0.005200282915505315,2
0.2294157028198242,0.015088372597681437,0.01146106719970703,0.0019559273090226834,0.7,0.1,0.05,6,100,0.01,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'reg_alpha': 0.01, 'reg_lambda': 1, 'subsample': 0.7}",0.7485422740524781,0.7551020408163265,0.7514577259475219,0.7725947521865889,0.7651349380014588,0.7585663462008748,0.008977287885355699,14
0.23644437789916992,0.013561479498950113,0.011579561233520507,0.0026556289726296224,0.7,0.1,0.05,6,100,0.01,1.0,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'reg_alpha': 0.01, 'reg_lambda': 1, 'subsample': 0.8}",0.7565597667638484,0.760932944606414,0.750728862973761,0.7725947521865889,0.7585703865791393,0.7598773426219504,0.00720077669602107,6
0.23636374473571778,0.017169251811563813,0.012071514129638672,0.002112192703488413,0.7,0.1,0.05,6,100,0.01,0.1,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'reg_alpha': 0.01, 'reg_lambda': 0.1, 'subsample': 0.7}",0.7536443148688047,0.7427113702623906,0.749271137026239,0.7689504373177842,0.7607585703865791,0.7550671659723595,0.00909309025458923,60
0.2168344497680664,0.013832124607076822,0.014974594116210938,0.005054176031639919,0.7,0.1,0.05,6,100,0.01,0.1,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'reg_alpha': 0.01, 'reg_lambda': 0.1, 'subsample': 0.8}",0.7485422740524781,0.7565597667638484,0.7514577259475219,0.7711370262390671,0.762217359591539,0.7579828305188909,0.008058415576595056,26
