mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.4443666934967041,0.013092355582652971,0.01056208610534668,0.0017865309322557708,balanced,5,sqrt,10,15,150,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 150}",0.6639941690962099,0.6836734693877551,0.6756559766763849,0.7055393586005831,0.6965718453683443,0.6850869638258554,0.0147380489259148,58
0.1509490966796875,0.008836938688739478,0.0041598320007324215,0.0005981834554658068,balanced,5,sqrt,15,5,50,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 50}",0.6632653061224489,0.684402332361516,0.6763848396501457,0.7026239067055393,0.6841721371261853,0.6821697043931672,0.012792260869789617,79
0.308004093170166,0.005898216478934316,0.009718942642211913,0.002197729526787116,balanced,5,sqrt,15,5,100,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 100}",0.6632653061224489,0.6800291545189504,0.6712827988338192,0.7077259475218659,0.6958424507658644,0.6836291315525898,0.016185789189638353,71
0.4301349639892578,0.010148086318346813,0.011365985870361328,0.0027405032285418196,balanced,5,sqrt,15,5,150,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 150}",0.6654518950437318,0.6836734693877551,0.674198250728863,0.7018950437317785,0.6951130561633844,0.6840663430111025,0.01329604233567942,64
0.15766186714172364,0.010688945408787506,0.005014991760253907,0.0018087817895137985,balanced,5,sqrt,15,10,50,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'min_samples_split': 10, 'n_estimators': 50}",0.6632653061224489,0.684402332361516,0.6763848396501457,0.7026239067055393,0.6841721371261853,0.6821697043931672,0.012792260869789617,79
0.3079079627990723,0.010354908223510562,0.007079172134399414,0.0013234737124575818,balanced,5,sqrt,15,10,100,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'min_samples_split': 10, 'n_estimators': 100}",0.6632653061224489,0.6800291545189504,0.6712827988338192,0.7077259475218659,0.6958424507658644,0.6836291315525898,0.016185789189638353,71
0.4513957977294922,0.012779396922960927,0.010242366790771484,0.002145144226978787,balanced,5,sqrt,15,10,150,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'min_samples_split': 10, 'n_estimators': 150}",0.6654518950437318,0.6836734693877551,0.674198250728863,0.7018950437317785,0.6951130561633844,0.6840663430111025,0.01329604233567942,64
0.14957542419433595,0.007105169242752305,0.004376649856567383,0.000854783827961536,balanced,5,sqrt,15,15,50,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'min_samples_split': 15, 'n_estimators': 50}",0.6632653061224489,0.684402332361516,0.6763848396501457,0.7026239067055393,0.6841721371261853,0.6821697043931672,0.012792260869789617,79
0.298404598236084,0.00449050770054928,0.007325649261474609,0.001178659539246657,balanced,5,sqrt,15,15,100,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'min_samples_split': 15, 'n_estimators': 100}",0.6632653061224489,0.6800291545189504,0.6712827988338192,0.7077259475218659,0.6958424507658644,0.6836291315525898,0.016185789189638353,71
0.44568963050842286,0.015755309788013573,0.011422681808471679,0.0016894018206212251,balanced,5,sqrt,15,15,150,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'min_samples_split': 15, 'n_estimators': 150}",0.6654518950437318,0.6836734693877551,0.674198250728863,0.7018950437317785,0.6951130561633844,0.6840663430111025,0.01329604233567942,64
0.12712278366088867,0.009263736765213294,0.004952383041381836,0.0006671914718974918,balanced,5,log2,5,5,50,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 50}",0.6639941690962099,0.6756559766763849,0.6807580174927114,0.7004373177842566,0.6892778993435449,0.6820246760786215,0.01231989091187921,82
0.23022303581237794,0.005757394389930796,0.005536556243896484,7.485538487991615e-05,balanced,5,log2,5,5,100,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.6669096209912536,0.6778425655976676,0.6690962099125365,0.6916909620991254,0.6885485047410649,0.6788175726683295,0.009976673195031018,109
0.35577640533447263,0.017390240211891304,0.008115816116333007,0.0006326856724128097,balanced,5,log2,5,5,150,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 150}",0.6654518950437318,0.6793002915451894,0.6683673469387755,0.6997084548104956,0.6885485047410649,0.6802752986158515,0.012716734995029585,92
0.12508811950683593,0.009750497399271793,0.005091619491577148,0.0016573605226562751,balanced,5,log2,5,10,50,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 50}",0.6639941690962099,0.6756559766763849,0.6807580174927114,0.7004373177842566,0.6892778993435449,0.6820246760786215,0.01231989091187921,82
0.23826813697814941,0.013188733763309545,0.008150005340576172,0.001863938474483073,balanced,5,log2,5,10,100,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.6669096209912536,0.6778425655976676,0.6690962099125365,0.6916909620991254,0.6885485047410649,0.6788175726683295,0.009976673195031018,109
0.35365967750549315,0.02055166861374399,0.008437585830688477,0.0015696162487832007,balanced,5,log2,5,10,150,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 150}",0.6654518950437318,0.6793002915451894,0.6683673469387755,0.6997084548104956,0.6885485047410649,0.6802752986158515,0.012716734995029585,92
0.1259593963623047,0.01046067005316956,0.004311800003051758,0.000854558229023058,balanced,5,log2,5,15,50,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 50}",0.6625364431486881,0.672740524781341,0.6822157434402333,0.6967930029154519,0.6885485047410649,0.6805668438053558,0.011967126957380336,85
0.23745365142822267,0.01464363932132948,0.008403491973876954,0.0022573021242424567,balanced,5,log2,5,15,100,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 100}",0.6632653061224489,0.6793002915451894,0.6712827988338192,0.6924198250728864,0.6929248723559446,0.6798386187860578,0.011642193333270417,94
0.34462547302246094,0.02100703838476189,0.009085988998413086,0.0018740882338792986,balanced,5,log2,5,15,150,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 150}",0.6654518950437318,0.6785714285714286,0.6705539358600583,0.6960641399416909,0.6936542669584245,0.6808591332750668,0.012196076009910194,84
0.12530746459960937,0.007271885556046388,0.005909919738769531,0.0028609205585277686,balanced,5,log2,10,5,50,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 50}",0.6632653061224489,0.6712827988338192,0.6698250728862973,0.7026239067055393,0.6921954777534646,0.6798385124603139,0.014966690738068961,95
0.239686918258667,0.022222044456210375,0.007599353790283203,0.002591698648537091,balanced,5,log2,10,5,100,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.6690962099125365,0.6749271137026239,0.672740524781341,0.6953352769679301,0.6900072939460248,0.6804212838620913,0.010312672257478901,89
0.32901611328125,0.007785103029348438,0.008842945098876953,0.0010078902737940133,balanced,5,log2,10,5,150,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 150}",0.6654518950437318,0.6793002915451894,0.6690962099125365,0.6975218658892128,0.6907366885485048,0.6804213901878351,0.012267306181773826,86
0.12642498016357423,0.008906846370141098,0.003985929489135742,0.0007170226271533572,balanced,5,log2,10,10,50,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 50}",0.6632653061224489,0.6712827988338192,0.6698250728862973,0.7026239067055393,0.6921954777534646,0.6798385124603139,0.014966690738068961,95
0.22973227500915527,0.009454002053399456,0.007111549377441406,0.001684098623360669,balanced,5,log2,10,10,100,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.6690962099125365,0.6749271137026239,0.672740524781341,0.6953352769679301,0.6900072939460248,0.6804212838620913,0.010312672257478901,89
0.3367485523223877,0.012430051447500267,0.011168146133422851,0.0028874580164312312,balanced,5,log2,10,10,150,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 150}",0.6654518950437318,0.6793002915451894,0.6690962099125365,0.6975218658892128,0.6907366885485048,0.6804213901878351,0.012267306181773826,86
0.12538928985595704,0.012541438419493121,0.004596519470214844,0.0011382219468196932,balanced,5,log2,10,15,50,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 50}",0.6632653061224489,0.6712827988338192,0.6698250728862973,0.7026239067055393,0.6921954777534646,0.6798385124603139,0.014966690738068961,95
0.2346195697784424,0.017630730043986756,0.007653427124023437,0.001755611265385825,balanced,5,log2,10,15,100,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 100}",0.6690962099125365,0.6749271137026239,0.672740524781341,0.6953352769679301,0.6900072939460248,0.6804212838620913,0.010312672257478901,89
0.3635139465332031,0.012664047682000518,0.011229515075683594,0.002372900580525155,balanced,5,log2,10,15,150,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 150}",0.6654518950437318,0.6793002915451894,0.6690962099125365,0.6975218658892128,0.6907366885485048,0.6804213901878351,0.012267306181773826,86
0.1321560859680176,0.016543169114437952,0.005335712432861328,0.0014765953250774145,balanced,5,log2,15,5,50,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 50}",0.6639941690962099,0.6683673469387755,0.6661807580174927,0.6975218658892128,0.6812545587162655,0.6754637397315912,0.012555302503986364,156
0.23319640159606933,0.005185551789118606,0.007120847702026367,0.0018018673295767135,balanced,5,log2,15,5,100,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 100}",0.6669096209912536,0.6756559766763849,0.6720116618075802,0.6938775510204082,0.6863603209336251,0.6789630262858504,0.009815351655328174,106
0.3351913928985596,0.02074956294606142,0.009366846084594727,0.001636031170828319,balanced,5,log2,15,5,150,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 150}",0.6676384839650146,0.6778425655976676,0.6654518950437318,0.6960641399416909,0.6907366885485048,0.6795467546193219,0.012177149714776913,101
0.1197587490081787,0.0067303253989524515,0.005039024353027344,0.0013958463539157115,balanced,5,log2,15,10,50,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 15, 'min_samples_split': 10, 'n_estimators': 50}",0.6639941690962099,0.6683673469387755,0.6661807580174927,0.6975218658892128,0.6812545587162655,0.6754637397315912,0.012555302503986364,156
0.22845125198364258,0.014731178998399498,0.00614781379699707,0.0008414541253272832,balanced,5,log2,15,10,100,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 15, 'min_samples_split': 10, 'n_estimators': 100}",0.6669096209912536,0.6756559766763849,0.6720116618075802,0.6938775510204082,0.6863603209336251,0.6789630262858504,0.009815351655328174,106
0.34755806922912597,0.024243962113934706,0.010407590866088867,0.002192857400784363,balanced,5,log2,15,10,150,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 15, 'min_samples_split': 10, 'n_estimators': 150}",0.6676384839650146,0.6778425655976676,0.6654518950437318,0.6960641399416909,0.6907366885485048,0.6795467546193219,0.012177149714776913,101
0.11939234733581543,0.01046389088641239,0.005082082748413086,0.0009885369468992647,balanced,5,log2,15,15,50,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 15, 'min_samples_split': 15, 'n_estimators': 50}",0.6639941690962099,0.6683673469387755,0.6661807580174927,0.6975218658892128,0.6812545587162655,0.6754637397315912,0.012555302503986364,156
0.23980560302734374,0.005177491984765422,0.006888437271118164,0.0015842142717777375,balanced,5,log2,15,15,100,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 15, 'min_samples_split': 15, 'n_estimators': 100}",0.6669096209912536,0.6756559766763849,0.6720116618075802,0.6938775510204082,0.6863603209336251,0.6789630262858504,0.009815351655328174,106
0.34771103858947755,0.015609415841784298,0.008897781372070312,0.0017553603985074138,balanced,5,log2,15,15,150,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 15, 'min_samples_split': 15, 'n_estimators': 150}",0.6676384839650146,0.6778425655976676,0.6654518950437318,0.6960641399416909,0.6907366885485048,0.6795467546193219,0.012177149714776913,101
0.19302606582641602,0.008549284549061618,0.005045175552368164,0.0012857199049005695,balanced,7,sqrt,5,5,50,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 50}",0.6793002915451894,0.6880466472303207,0.6982507288629738,0.7266763848396501,0.7111597374179431,0.7006867579792154,0.016782321572427716,12
0.38445563316345216,0.013385055218845879,0.009285259246826171,0.001784654880600362,balanced,7,sqrt,5,5,100,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.6778425655976676,0.6880466472303207,0.6989795918367347,0.7215743440233237,0.7162654996353027,0.7005417296646699,0.01651318998754969,14
0.5702825546264648,0.012153530600908354,0.013534832000732421,0.004883966135949499,balanced,7,sqrt,5,5,150,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 150}",0.6793002915451894,0.6997084548104956,0.7018950437317785,0.7252186588921283,0.7177242888402626,0.7047693475639709,0.01592828873255277,1
0.19084057807922364,0.007885276271688906,0.005248212814331054,0.0011378552962343265,balanced,7,sqrt,5,10,50,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 50}",0.6793002915451894,0.6880466472303207,0.6982507288629738,0.7266763848396501,0.7111597374179431,0.7006867579792154,0.016782321572427716,12
0.4095592498779297,0.02069816455753354,0.008797025680541993,0.0015344795237308858,balanced,7,sqrt,5,10,100,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.6778425655976676,0.6880466472303207,0.6989795918367347,0.7215743440233237,0.7162654996353027,0.7005417296646699,0.01651318998754969,14
0.5849106311798096,0.017334107118945587,0.012962150573730468,0.0023192257515793763,balanced,7,sqrt,5,10,150,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 150}",0.6793002915451894,0.6997084548104956,0.7018950437317785,0.7252186588921283,0.7177242888402626,0.7047693475639709,0.01592828873255277,1
0.18547849655151366,0.012878600676523565,0.00494236946105957,0.0010719031240633968,balanced,7,sqrt,5,15,50,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 50}",0.672740524781341,0.6960641399416909,0.6975218658892128,0.7252186588921283,0.7162654996353027,0.7015621378279352,0.018182722535432076,8
0.3764373779296875,0.007838461041155232,0.0077133655548095705,0.001511031118086066,balanced,7,sqrt,5,15,100,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 100}",0.674198250728863,0.6938775510204082,0.6997084548104956,0.7237609329446064,0.7235594456601021,0.7030209270328951,0.018853641871399037,3
0.5602505207061768,0.009820278153977737,0.015499687194824219,0.0017926037726062774,balanced,7,sqrt,5,15,150,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 150}",0.6771137026239067,0.6895043731778425,0.7004373177842566,0.7244897959183674,0.7169948942377826,0.7017080167484312,0.017367336957826825,7
0.19062514305114747,0.004200938209095402,0.004801321029663086,0.0011854591749642773,balanced,7,sqrt,10,5,50,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 50}",0.6822157434402333,0.6924198250728864,0.6989795918367347,0.7259475218658892,0.711889132020423,0.7022903628472333,0.01525238740295314,4
0.3772133350372314,0.008879994654345991,0.009023809432983398,0.0017001136257228286,balanced,7,sqrt,10,5,100,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.6793002915451894,0.6909620991253644,0.6909620991253644,0.7317784256559767,0.7133479212253829,0.7012701673354556,0.018824526275393005,9
0.5533123970031738,0.025999510545369652,0.011678743362426757,0.001220159497134368,balanced,7,sqrt,10,5,150,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 150}",0.6814868804664723,0.6873177842565598,0.6909620991253644,0.7266763848396501,0.7148067104303428,0.700249971823678,0.01741156854257284,16
0.1906424045562744,0.01783296559204205,0.006193971633911133,0.0008334466387507481,balanced,7,sqrt,10,10,50,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 50}",0.6822157434402333,0.6924198250728864,0.6989795918367347,0.7259475218658892,0.711889132020423,0.7022903628472333,0.01525238740295314,4
0.3721416473388672,0.007336467287436909,0.010336208343505859,0.002568216689337304,balanced,7,sqrt,10,10,100,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.6793002915451894,0.6909620991253644,0.6909620991253644,0.7317784256559767,0.7133479212253829,0.7012701673354556,0.018824526275393005,9
0.5626132011413574,0.02295988326407765,0.01587538719177246,0.004559813921433475,balanced,7,sqrt,10,10,150,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 150}",0.6814868804664723,0.6873177842565598,0.6909620991253644,0.7266763848396501,0.7148067104303428,0.700249971823678,0.01741156854257284,16
0.19787817001342772,0.016207192732050187,0.005249214172363281,0.0009035134380889566,balanced,7,sqrt,10,15,50,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 50}",0.6822157434402333,0.6924198250728864,0.6989795918367347,0.7259475218658892,0.711889132020423,0.7022903628472333,0.01525238740295314,4
0.39089126586914064,0.013037758245648028,0.0109283447265625,0.0032788813336882554,balanced,7,sqrt,10,15,100,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 100}",0.6793002915451894,0.6909620991253644,0.6909620991253644,0.7317784256559767,0.7133479212253829,0.7012701673354556,0.018824526275393005,9
0.5770568370819091,0.02693651780146554,0.014071130752563476,0.0031800947741244903,balanced,7,sqrt,10,15,150,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 150}",0.6814868804664723,0.6873177842565598,0.6909620991253644,0.7266763848396501,0.7148067104303428,0.700249971823678,0.01741156854257284,16
0.18723883628845214,0.015088158072703436,0.004825592041015625,0.0006635854419048802,balanced,7,sqrt,15,5,50,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 50}",0.6683673469387755,0.6938775510204082,0.6982507288629738,0.717201166180758,0.711889132020423,0.6979171850046677,0.017068743699309146,25
0.3863569736480713,0.023191775998854254,0.009665775299072265,0.00234776303365786,balanced,7,sqrt,15,5,100,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 100}",0.6749271137026239,0.6946064139941691,0.6946064139941691,0.717930029154519,0.7140773158278628,0.6992294573346689,0.015514633438722024,22
0.5692655563354492,0.03417370962736057,0.013381195068359376,0.004214830676392782,balanced,7,sqrt,15,5,150,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 150}",0.6749271137026239,0.6946064139941691,0.6982507288629738,0.7193877551020408,0.7111597374179431,0.6996663498159501,0.015235934639541105,19
0.18490071296691896,0.01280187792226751,0.005358600616455078,0.0014603534623033481,balanced,7,sqrt,15,10,50,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'min_samples_split': 10, 'n_estimators': 50}",0.6683673469387755,0.6938775510204082,0.6982507288629738,0.717201166180758,0.711889132020423,0.6979171850046677,0.017068743699309146,25
0.3850411891937256,0.010446171860203749,0.008966588973999023,0.0022058242828661067,balanced,7,sqrt,15,10,100,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'min_samples_split': 10, 'n_estimators': 100}",0.6749271137026239,0.6946064139941691,0.6946064139941691,0.717930029154519,0.7140773158278628,0.6992294573346689,0.015514633438722024,22
0.5985299587249756,0.02614287679168744,0.014413261413574218,0.0017462703533359216,balanced,7,sqrt,15,10,150,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'min_samples_split': 10, 'n_estimators': 150}",0.6749271137026239,0.6946064139941691,0.6982507288629738,0.7193877551020408,0.7111597374179431,0.6996663498159501,0.015235934639541105,19
0.20440196990966797,0.0073938299590748735,0.007044363021850586,0.0011505115984758415,balanced,7,sqrt,15,15,50,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'min_samples_split': 15, 'n_estimators': 50}",0.6683673469387755,0.6938775510204082,0.6982507288629738,0.717201166180758,0.711889132020423,0.6979171850046677,0.017068743699309146,25
0.4005211353302002,0.01689264001828962,0.010514783859252929,0.003526734813546715,balanced,7,sqrt,15,15,100,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'min_samples_split': 15, 'n_estimators': 100}",0.6749271137026239,0.6946064139941691,0.6946064139941691,0.717930029154519,0.7140773158278628,0.6992294573346689,0.015514633438722024,22
0.6034624576568604,0.02893511150035404,0.014631414413452148,0.0037586657360461633,balanced,7,sqrt,15,15,150,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'min_samples_split': 15, 'n_estimators': 150}",0.6749271137026239,0.6946064139941691,0.6982507288629738,0.7193877551020408,0.7111597374179431,0.6996663498159501,0.015235934639541105,19
0.15617051124572753,0.006298809888378069,0.005745220184326172,0.00148618906512478,balanced,7,log2,5,5,50,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 50}",0.6756559766763849,0.6858600583090378,0.6865889212827988,0.7193877551020408,0.7060539752005836,0.6947093373141692,0.015779775412300828,28
0.2974395275115967,0.019294620805120875,0.00995326042175293,0.001670140760509985,balanced,7,log2,5,5,100,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.6749271137026239,0.6858600583090378,0.6836734693877551,0.7128279883381924,0.7024070021881839,0.6919391263851586,0.013715726063931294,33
0.5905262470245362,0.028137901545518818,0.023732900619506836,0.009595067576196577,balanced,7,log2,5,5,150,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 150}",0.6676384839650146,0.685131195335277,0.6807580174927114,0.7120991253644315,0.7038657913931436,0.6898985227101155,0.01606074047819959,39
0.20524263381958008,0.02670508296350376,0.010022163391113281,0.003765786399629826,balanced,7,log2,5,10,50,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 50}",0.6756559766763849,0.6858600583090378,0.6865889212827988,0.7193877551020408,0.7060539752005836,0.6947093373141692,0.015779775412300828,28
0.5019278526306152,0.02903504232677901,0.013874530792236328,0.0035731481360633107,balanced,7,log2,5,10,100,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.6749271137026239,0.6858600583090378,0.6836734693877551,0.7128279883381924,0.7024070021881839,0.6919391263851586,0.013715726063931294,33
0.6488452911376953,0.03860268299675356,0.016663742065429688,0.003414293692572864,balanced,7,log2,5,10,150,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 150}",0.6676384839650146,0.685131195335277,0.6807580174927114,0.7120991253644315,0.7038657913931436,0.6898985227101155,0.01606074047819959,39
0.19591808319091797,0.010702018524934865,0.007173967361450195,0.0018242518482399473,balanced,7,log2,5,15,50,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 50}",0.6647230320699709,0.6836734693877551,0.6793002915451894,0.7164723032069971,0.700218818380744,0.6888775829181313,0.017845682077156942,51
0.3364262104034424,0.012739458062185547,0.008463811874389649,0.001831570998304997,balanced,7,log2,5,15,100,"{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 100}",0.6647230320699709,0.685131195335277,0.6793002915451894,0.7186588921282799,0.6994894237782641,0.6894605669713962,0.01836867142348091,44
