mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.2511941909790039,0.029508073470715226,0.013827657699584961,0.0018531254609305667,0.8,0.1,0.01,3,5,200,1.0,1,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 1, 'reg_lambda': 1, 'subsample': 0.9}",0.7252186588921283,0.7325072886297376,0.7288629737609329,0.7412536443148688,0.725018234865062,0.730572160092546,0.006004435129114389,229
0.27728657722473143,0.009780242125873459,0.012496662139892579,0.0037549388684478963,0.8,0.1,0.01,3,5,200,1.0,5,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 1, 'reg_lambda': 5, 'subsample': 0.8}",0.7215743440233237,0.7332361516034985,0.7259475218658892,0.7412536443148688,0.7279358132749818,0.7299894950165123,0.0067644920030037,241
0.2668590545654297,0.02999540478346559,0.012585735321044922,0.003456965210101017,0.8,0.1,0.01,3,5,200,1.0,5,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 1, 'reg_lambda': 5, 'subsample': 0.9}",0.7244897959183674,0.7303206997084548,0.7295918367346939,0.7434402332361516,0.7272064186725018,0.7310097968540339,0.0065418240914718335,215
0.3419388771057129,0.026831193446662713,0.019658756256103516,0.005239156294526286,0.8,0.1,0.01,3,5,300,0.1,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 0.8}",0.7310495626822158,0.739067055393586,0.7325072886297376,0.750728862973761,0.7345003646973013,0.7375706268753203,0.0071128989557581995,100
0.3315338134765625,0.011677164256421475,0.014892768859863282,0.005652915713244036,0.8,0.1,0.01,3,5,300,0.1,1,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 0.9}",0.7332361516034985,0.7405247813411079,0.7339650145772595,0.7478134110787172,0.7293946024799417,0.7369867922161049,0.006489573686127201,122
0.3515664577484131,0.013823355473383526,0.017177534103393555,0.007931040940317316,0.8,0.1,0.01,3,5,300,0.1,5,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.8}",0.7295918367346939,0.7383381924198251,0.7310495626822158,0.75,0.7315827862873815,0.7361124756248232,0.007569505307697532,160
0.34476537704467775,0.02547288439676152,0.016118812561035156,0.005151574660805106,0.8,0.1,0.01,3,5,300,0.1,5,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.9}",0.7310495626822158,0.7368804664723032,0.7346938775510204,0.7514577259475219,0.7308533916849015,0.7369870048675926,0.0075834818160573905,117
0.35337076187133787,0.034393435025093025,0.014994573593139649,0.004426110024267126,0.8,0.1,0.01,3,5,300,1.0,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 1, 'reg_lambda': 1, 'subsample': 0.8}",0.7303206997084548,0.7354227405247813,0.7325072886297376,0.7514577259475219,0.7345003646973013,0.7368417639015594,0.007515771127425125,124
0.39040436744689944,0.02831181564487223,0.014830398559570312,0.004388982593981532,0.8,0.1,0.01,3,5,300,1.0,1,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 1, 'reg_lambda': 1, 'subsample': 0.9}",0.7310495626822158,0.7397959183673469,0.7332361516034985,0.750728862973761,0.7315827862873815,0.7372786563828406,0.007413920077848033,108
0.3567078113555908,0.030908928654508623,0.014802980422973632,0.0035874789372870473,0.8,0.1,0.01,3,5,300,1.0,5,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 1, 'reg_lambda': 5, 'subsample': 0.8}",0.7295918367346939,0.7383381924198251,0.7317784256559767,0.749271137026239,0.7308533916849015,0.7359665967043273,0.0073069619731665125,164
