mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.2664839744567871,0.010282056243498127,0.017234277725219727,0.004455997129521122,0.7,0.5,0.01,4,5,200,10,5,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 10, 'reg_lambda': 5, 'subsample': 0.8}",0.7259475218658892,0.7310495626822158,0.7252186588921283,0.7470845481049563,0.7279358132749818,0.7314472209640343,0.008075342616060013,162
0.26955666542053225,0.013609572980280496,0.016866302490234374,0.003844761468706216,0.7,0.5,0.01,4,5,200,10,10,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 10, 'reg_lambda': 10, 'subsample': 0.7}",0.7208454810495627,0.7317784256559767,0.7266763848396501,0.7434402332361516,0.7206418672501823,0.7286764784063047,0.008455417242482303,222
0.2688441276550293,0.03262824408669268,0.011482763290405273,0.0016385854475998802,0.7,0.5,0.01,4,5,200,10,10,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 10, 'reg_lambda': 10, 'subsample': 0.8}",0.7244897959183674,0.7295918367346939,0.7230320699708455,0.7427113702623906,0.7235594456601021,0.7286769037092798,0.007394426960133693,221
0.3948987007141113,0.03145136480451712,0.0187502384185791,0.00649100627100371,0.7,0.5,0.01,4,5,300,1,5,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 1, 'reg_lambda': 5, 'subsample': 0.7}",0.7376093294460642,0.7434402332361516,0.7361516034985423,0.7587463556851312,0.7359591539022611,0.74238133515363,0.008622774137578929,5
0.3573563575744629,0.01218482664887036,0.013004064559936523,0.0024417367586668155,0.7,0.5,0.01,4,5,300,1,5,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 1, 'reg_lambda': 5, 'subsample': 0.8}",0.7354227405247813,0.7434402332361516,0.7368804664723032,0.7616618075801749,0.7359591539022611,0.7426728803431344,0.009923294781831163,4
0.4006180286407471,0.026820766841203436,0.014573621749877929,0.002704445675406068,0.7,0.5,0.01,4,5,300,1,10,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 1, 'reg_lambda': 10, 'subsample': 0.7}",0.7346938775510204,0.7376093294460642,0.7325072886297376,0.7623906705539358,0.7345003646973013,0.7403403061756119,0.011144685187755299,20
0.3955822944641113,0.014657576560077847,0.015078544616699219,0.004827533541505451,0.7,0.5,0.01,4,5,300,1,10,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 1, 'reg_lambda': 10, 'subsample': 0.8}",0.7317784256559767,0.7397959183673469,0.7317784256559767,0.7594752186588921,0.7345003646973013,0.7394656706070988,0.010424325488732096,30
0.3825233936309814,0.022725765963649436,0.013943147659301759,0.0017033867961392072,0.7,0.5,0.01,4,5,300,10,5,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 10, 'reg_lambda': 5, 'subsample': 0.7}",0.7295918367346939,0.7346938775510204,0.728134110787172,0.7529154518950437,0.7264770240700219,0.7343624602075904,0.00967527390736703,115
0.38561124801635743,0.028672004047131102,0.01290888786315918,0.0018767472998124455,0.7,0.5,0.01,4,5,300,10,5,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 10, 'reg_lambda': 5, 'subsample': 0.8}",0.7274052478134111,0.7361516034985423,0.7295918367346939,0.75,0.7301239970824216,0.7346545370258137,0.00820284538946485,100
0.39086413383483887,0.016169463981178214,0.01849827766418457,0.003907130459282686,0.7,0.5,0.01,4,5,300,10,10,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 10, 'reg_lambda': 10, 'subsample': 0.7}",0.7288629737609329,0.7339650145772595,0.7303206997084548,0.7521865889212828,0.7286652078774617,0.7348000969690783,0.008898750035581545,95
